country_code,indicator,subject,measure,frequency,time,value
MEX,WAGELEVEL,LPAY,PC,A,2015,17.2528672803656
MEX,WAGELEVEL,LPAY,PC,A,2016,16.0909448448155
MEX,WAGELEVEL,LPAY,PC,A,2017,13.322849165503
MEX,WAGELEVEL,LPAY,PC,A,2018,15.6608104442524
MEX,WAGELEVEL,LPAY,PC,A,2019,17.0770212212024
MEX,WAGELEVEL,LPAY,PC,A,2020,16.8500070612345
MEX,WAGELEVEL,LPAY,PC,A,2021,13.1689229903989
MEX,WAGELEVEL,LPAY,PC,A,2022,15.6764508789501
LVA,WAGELEVEL,LPAY,PC,A,2002,29.1664247701983
LVA,WAGELEVEL,LPAY,PC,A,2006,30.047619047619
LVA,WAGELEVEL,LPAY,PC,A,2010,22.0
LVA,WAGELEVEL,LPAY,PC,A,2014,21.6666666666666
LVA,WAGELEVEL,LPAY,PC,A,2018,21.9333333333333
LVA,WAGELEVEL,LPAY,PC,A,2019,22.2125517941585
LVA,WAGELEVEL,LPAY,PC,A,2020,21.7366908524853
LVA,WAGELEVEL,LPAY,PC,A,2021,22.8675043722832
LVA,WAGELEVEL,LPAY,PC,A,2022,21.309924568403
LTU,WAGELEVEL,LPAY,PC,A,2002,25.6666666666666
LTU,WAGELEVEL,LPAY,PC,A,2006,25.9047619047619
LTU,WAGELEVEL,LPAY,PC,A,2010,23.9333333333333
LTU,WAGELEVEL,LPAY,PC,A,2014,19.9583333333333
LTU,WAGELEVEL,LPAY,PC,A,2018,21.6333333333333
LTU,WAGELEVEL,LPAY,PC,A,2019,20.6722345445027
LTU,WAGELEVEL,LPAY,PC,A,2020,21.6937713309538
LTU,WAGELEVEL,LPAY,PC,A,2021,21.6804290018053
LTU,WAGELEVEL,LPAY,PC,A,2022,21.5763534272899
DNK,WAGELEVEL,HPAY,PC,A,2002,2.0916445103726
DNK,WAGELEVEL,HPAY,PC,A,2003,2.03382059666498
DNK,WAGELEVEL,HPAY,PC,A,2004,2.08722646134448
DNK,WAGELEVEL,HPAY,PC,A,2005,2.55248799250719
DNK,WAGELEVEL,HPAY,PC,A,2006,2.51768028024696
DNK,WAGELEVEL,HPAY,PC,A,2007,2.51716954950131
DNK,WAGELEVEL,HPAY,PC,A,2008,2.52737418873399
DNK,WAGELEVEL,HPAY,PC,A,2009,2.39190626905802
DNK,WAGELEVEL,HPAY,PC,A,2010,2.69364937099821
DNK,WAGELEVEL,HPAY,PC,A,2011,2.8066484985545
DNK,WAGELEVEL,HPAY,PC,A,2012,2.85454951903688
DNK,WAGELEVEL,HPAY,PC,A,2013,2.95881308730844
DNK,WAGELEVEL,HPAY,PC,A,2014,2.78426069195321
DNK,WAGELEVEL,HPAY,PC,A,2015,2.89003873859181
DNK,WAGELEVEL,HPAY,PC,A,2016,2.91643226850058
DNK,WAGELEVEL,HPAY,PC,A,2017,2.77045063700346
DNK,WAGELEVEL,HPAY,PC,A,2018,2.82891178544695
DNK,WAGELEVEL,HPAY,PC,A,2021,2.64
COL,WAGELEVEL,LPAY,PC,A,2007,18.577011815605
COL,WAGELEVEL,LPAY,PC,A,2008,16.2783607756016
COL,WAGELEVEL,LPAY,PC,A,2009,15.5223936696333
COL,WAGELEVEL,LPAY,PC,A,2010,14.6961879462208
COL,WAGELEVEL,LPAY,PC,A,2011,15.943716415863
COL,WAGELEVEL,LPAY,PC,A,2012,14.988499466862
COL,WAGELEVEL,LPAY,PC,A,2013,14.0305785829648
COL,WAGELEVEL,LPAY,PC,A,2014,12.627571780821
COL,WAGELEVEL,LPAY,PC,A,2015,12.742315188188
COL,WAGELEVEL,LPAY,PC,A,2016,11.0681307109962
COL,WAGELEVEL,LPAY,PC,A,2017,10.3074811426026
COL,WAGELEVEL,LPAY,PC,A,2018,9.71691400010243
COL,WAGELEVEL,LPAY,PC,A,2019,11.6770275489911
COL,WAGELEVEL,LPAY,PC,A,2020,12.7986009398489
COL,WAGELEVEL,LPAY,PC,A,2021,11.4243491195806
COL,WAGELEVEL,LPAY,PC,A,2022,12.175174190459
COL,WAGELEVEL,HPAY,PC,A,2007,28.7989212244396
COL,WAGELEVEL,HPAY,PC,A,2008,28.1964609927652
COL,WAGELEVEL,HPAY,PC,A,2009,27.3610103794033
COL,WAGELEVEL,HPAY,PC,A,2010,28.1113819858008
COL,WAGELEVEL,HPAY,PC,A,2011,27.4245298854115
COL,WAGELEVEL,HPAY,PC,A,2012,26.6356790278666
COL,WAGELEVEL,HPAY,PC,A,2013,27.2626656206294
COL,WAGELEVEL,HPAY,PC,A,2014,26.569568004714
COL,WAGELEVEL,HPAY,PC,A,2015,26.2144476775777
COL,WAGELEVEL,HPAY,PC,A,2016,25.9815636552018
COL,WAGELEVEL,HPAY,PC,A,2017,25.1622828939878
COL,WAGELEVEL,HPAY,PC,A,2018,24.8986146999929
COL,WAGELEVEL,HPAY,PC,A,2019,25.0226447265986
COL,WAGELEVEL,HPAY,PC,A,2020,25.3030899694619
COL,WAGELEVEL,HPAY,PC,A,2021,25.1064481184838
COL,WAGELEVEL,HPAY,PC,A,2022,26.9877599652602
CRI,WAGELEVEL,LPAY,PC,A,2010,17.9583753154952
CRI,WAGELEVEL,LPAY,PC,A,2011,15.5129325209459
CRI,WAGELEVEL,LPAY,PC,A,2012,15.6423859058257
CRI,WAGELEVEL,LPAY,PC,A,2013,14.7231950277384
CRI,WAGELEVEL,LPAY,PC,A,2014,15.0594348568582
CRI,WAGELEVEL,LPAY,PC,A,2015,14.8656085170142
CRI,WAGELEVEL,LPAY,PC,A,2016,14.0441339697513
CRI,WAGELEVEL,LPAY,PC,A,2017,12.7954015872959
CRI,WAGELEVEL,LPAY,PC,A,2018,11.7360061615371
CRI,WAGELEVEL,LPAY,PC,A,2019,11.5935366864103
CRI,WAGELEVEL,LPAY,PC,A,2020,14.3893504053525
CRI,WAGELEVEL,LPAY,PC,A,2021,11.6303312479102
CRI,WAGELEVEL,LPAY,PC,A,2022,10.1224745661406
CRI,WAGELEVEL,HPAY,PC,A,2010,18.7948500887357
CRI,WAGELEVEL,HPAY,PC,A,2011,20.3580474833277
CRI,WAGELEVEL,HPAY,PC,A,2012,19.0632127555262
CRI,WAGELEVEL,HPAY,PC,A,2013,17.3344734879689
CRI,WAGELEVEL,HPAY,PC,A,2014,19.3448085700541
CRI,WAGELEVEL,HPAY,PC,A,2015,18.1636035685921
CRI,WAGELEVEL,HPAY,PC,A,2016,19.077858774233
CRI,WAGELEVEL,HPAY,PC,A,2017,17.0861841097199
CRI,WAGELEVEL,HPAY,PC,A,2018,16.7450920604095
CRI,WAGELEVEL,HPAY,PC,A,2019,18.5117140504475
CRI,WAGELEVEL,HPAY,PC,A,2020,18.2618285475336
CRI,WAGELEVEL,HPAY,PC,A,2021,20.1973947609243
CRI,WAGELEVEL,HPAY,PC,A,2022,17.8501606602706
FRA,WAGELEVEL,LPAY,PC,A,2002,7.21568627450979
FRA,WAGELEVEL,LPAY,PC,A,2006,6.46913580246913
FRA,WAGELEVEL,LPAY,PC,A,2010,5.79166666666666
FRA,WAGELEVEL,LPAY,PC,A,2014,7.19047619047618
FRA,WAGELEVEL,LPAY,PC,A,2018,7.73563218390804
FRA,WAGELEVEL,LPAY,PC,A,2019,6.30511786175288
FRA,WAGELEVEL,LPAY,PC,A,2020,5.27460188839373
FRA,WAGELEVEL,LPAY,PC,A,2021,9.68787069174014
FRA,WAGELEVEL,HPAY,PC,A,2002,20.9999420054514
FRA,WAGELEVEL,HPAY,PC,A,2006,19.9999824952956
FRA,WAGELEVEL,HPAY,PC,A,2010,21.9999380734965
FRA,WAGELEVEL,HPAY,PC,A,2014,20.9998946748772
FRA,WAGELEVEL,HPAY,PC,A,2018,20.9999743389844
FRA,WAGELEVEL,HPAY,PC,A,2019,22.3992890299346
FRA,WAGELEVEL,HPAY,PC,A,2020,23.0635071951469
FRA,WAGELEVEL,HPAY,PC,A,2021,22.0101833821741
TUR,WAGELEVEL,LPAY,PC,A,2006,0.52487562189054
TUR,WAGELEVEL,LPAY,PC,A,2010,0.69348659003831
TUR,WAGELEVEL,LPAY,PC,A,2014,0.77412280701754
TUR,WAGELEVEL,LPAY,PC,A,2018,0.96424452133794
TUR,WAGELEVEL,HPAY,PC,A,2006,32.9994222515681
TUR,WAGELEVEL,HPAY,PC,A,2010,31.9998634273661
TUR,WAGELEVEL,HPAY,PC,A,2014,27.999751992914
TUR,WAGELEVEL,HPAY,PC,A,2018,28.9997000643764
SVN,WAGELEVEL,LPAY,PC,A,2002,19.8588195841716
SVN,WAGELEVEL,LPAY,PC,A,2006,19.9666666666666
SVN,WAGELEVEL,LPAY,PC,A,2010,17.7692307692307
SVN,WAGELEVEL,LPAY,PC,A,2014,18.7272727272727
SVN,WAGELEVEL,LPAY,PC,A,2018,17.0555555555555
SVN,WAGELEVEL,HPAY,PC,A,2002,22.9997858746437
SVN,WAGELEVEL,HPAY,PC,A,2006,23.9990260713215
SVN,WAGELEVEL,HPAY,PC,A,2010,22.9999626837823
SVN,WAGELEVEL,HPAY,PC,A,2014,23.9992252197327
SVN,WAGELEVEL,HPAY,PC,A,2018,21.9997492425034
OECD,WAGELEVEL,LPAY,PC,A,1995,16.1534819636588
OECD,WAGELEVEL,LPAY,PC,A,1996,16.2020459198232
OECD,WAGELEVEL,LPAY,PC,A,1997,16.1305186052019
OECD,WAGELEVEL,LPAY,PC,A,1998,16.1811357385495
OECD,WAGELEVEL,LPAY,PC,A,1999,16.1931020188841
OECD,WAGELEVEL,LPAY,PC,A,2000,16.2247749299873
OECD,WAGELEVEL,LPAY,PC,A,2001,15.7955723821485
OECD,WAGELEVEL,LPAY,PC,A,2002,15.7723298108709
OECD,WAGELEVEL,LPAY,PC,A,2003,15.7742225415914
OECD,WAGELEVEL,LPAY,PC,A,2004,15.6230185694455
OECD,WAGELEVEL,LPAY,PC,A,2005,15.7454429061871
OECD,WAGELEVEL,LPAY,PC,A,2006,15.9004571678269
OECD,WAGELEVEL,LPAY,PC,A,2007,15.7748270498066
OECD,WAGELEVEL,LPAY,PC,A,2008,15.3754176516582
OECD,WAGELEVEL,LPAY,PC,A,2009,15.1087368499993
OECD,WAGELEVEL,LPAY,PC,A,2010,15.1246386002277
OECD,WAGELEVEL,LPAY,PC,A,2011,15.0111996932217
OECD,WAGELEVEL,LPAY,PC,A,2012,14.7876188163001
OECD,WAGELEVEL,LPAY,PC,A,2013,14.5859245880682
OECD,WAGELEVEL,LPAY,PC,A,2014,14.5285299879406
OECD,WAGELEVEL,LPAY,PC,A,2015,14.6640921011739
OECD,WAGELEVEL,LPAY,PC,A,2016,14.2248582474831
OECD,WAGELEVEL,LPAY,PC,A,2017,13.8182020779855
OECD,WAGELEVEL,LPAY,PC,A,2018,13.6643865648884
OECD,WAGELEVEL,LPAY,PC,A,2019,13.8723797019804
OECD,WAGELEVEL,LPAY,PC,A,2020,13.8880737359876
OECD,WAGELEVEL,LPAY,PC,A,2021,13.7844346589579
OECD,WAGELEVEL,LPAY,PC,A,2022,13.9657196010156
OECD,WAGELEVEL,HPAY,PC,A,1995,22.5224550296095
OECD,WAGELEVEL,HPAY,PC,A,1996,22.518997847187
OECD,WAGELEVEL,HPAY,PC,A,1997,22.4582753333097
OECD,WAGELEVEL,HPAY,PC,A,1998,22.5592266542878
OECD,WAGELEVEL,HPAY,PC,A,1999,22.5753753726285
OECD,WAGELEVEL,HPAY,PC,A,2000,22.5580910765822
OECD,WAGELEVEL,HPAY,PC,A,2001,22.2737731491863
OECD,WAGELEVEL,HPAY,PC,A,2002,22.2535592814667
OECD,WAGELEVEL,HPAY,PC,A,2003,22.2538385120571
OECD,WAGELEVEL,HPAY,PC,A,2004,22.1645874925948
OECD,WAGELEVEL,HPAY,PC,A,2005,22.1340805866081
OECD,WAGELEVEL,HPAY,PC,A,2006,22.2863875319945
OECD,WAGELEVEL,HPAY,PC,A,2007,22.3473177622681
OECD,WAGELEVEL,HPAY,PC,A,2008,22.3809987329579
OECD,WAGELEVEL,HPAY,PC,A,2009,22.4543677452062
OECD,WAGELEVEL,HPAY,PC,A,2010,22.379779420771
OECD,WAGELEVEL,HPAY,PC,A,2011,22.3385407506535
OECD,WAGELEVEL,HPAY,PC,A,2012,22.2530250771338
OECD,WAGELEVEL,HPAY,PC,A,2013,22.2653573808954
OECD,WAGELEVEL,HPAY,PC,A,2014,22.2102702029424
OECD,WAGELEVEL,HPAY,PC,A,2015,22.1478843501662
OECD,WAGELEVEL,HPAY,PC,A,2016,22.0236859732504
OECD,WAGELEVEL,HPAY,PC,A,2017,22.0121851044945
OECD,WAGELEVEL,HPAY,PC,A,2018,21.6417513108166
OECD,WAGELEVEL,HPAY,PC,A,2019,22.4302556690575
OECD,WAGELEVEL,HPAY,PC,A,2020,22.5960187988149
OECD,WAGELEVEL,HPAY,PC,A,2021,21.2655113973539
OECD,WAGELEVEL,HPAY,PC,A,2022,21.2716630475631
BGR,WAGELEVEL,LPAY,PC,A,2002,28.2207792207792
BGR,WAGELEVEL,LPAY,PC,A,2006,23.3333333333333
BGR,WAGELEVEL,LPAY,PC,A,2010,19.8333333333333
BGR,WAGELEVEL,LPAY,PC,A,2014,16.8888888888888
BGR,WAGELEVEL,LPAY,PC,A,2018,20.4166666666666
BGR,WAGELEVEL,LPAY,PC,A,2019,25.0420156141612
BGR,WAGELEVEL,LPAY,PC,A,2020,29.3390965075187
BGR,WAGELEVEL,HPAY,PC,A,2002,23.9998636728147
BGR,WAGELEVEL,HPAY,PC,A,2006,29.0
BGR,WAGELEVEL,HPAY,PC,A,2010,27.9996062604587
BGR,WAGELEVEL,HPAY,PC,A,2014,27.9993277105488
BGR,WAGELEVEL,HPAY,PC,A,2018,26.9999267103961
BGR,WAGELEVEL,HPAY,PC,A,2019,30.0451439030493
BGR,WAGELEVEL,HPAY,PC,A,2020,29.5388689535277
HRV,WAGELEVEL,LPAY,PC,A,2010,21.8666666666666
HRV,WAGELEVEL,LPAY,PC,A,2014,23.4074074074074
HRV,WAGELEVEL,LPAY,PC,A,2018,18.3333333333333
HRV,WAGELEVEL,LPAY,PC,A,2019,22.9570722285236
HRV,WAGELEVEL,LPAY,PC,A,2020,24.1362437481062
HRV,WAGELEVEL,HPAY,PC,A,2010,21.9978905359179
HRV,WAGELEVEL,HPAY,PC,A,2014,18.9987857937873
HRV,WAGELEVEL,HPAY,PC,A,2018,19.9992151938471
HRV,WAGELEVEL,HPAY,PC,A,2019,16.0262046816864
HRV,WAGELEVEL,HPAY,PC,A,2020,16.1674287276097
CYP,WAGELEVEL,LPAY,PC,A,2002,17.1999999999999
CYP,WAGELEVEL,LPAY,PC,A,2006,22.2380952380952
CYP,WAGELEVEL,LPAY,PC,A,2010,20.2539682539682
CYP,WAGELEVEL,LPAY,PC,A,2014,18.076923076923
CYP,WAGELEVEL,LPAY,PC,A,2018,16.5416666666666
CYP,WAGELEVEL,LPAY,PC,A,2019,16.1622515539901
CYP,WAGELEVEL,LPAY,PC,A,2020,14.9266050648792
CYP,WAGELEVEL,LPAY,PC,A,2021,15.9264415890907
CYP,WAGELEVEL,LPAY,PC,A,2022,16.708857552175
CYP,WAGELEVEL,HPAY,PC,A,2002,22.9991773804479
CYP,WAGELEVEL,HPAY,PC,A,2006,24.9987096404197
CYP,WAGELEVEL,HPAY,PC,A,2010,27.9992387332521
CYP,WAGELEVEL,HPAY,PC,A,2014,27.9986656568935
CYP,WAGELEVEL,HPAY,PC,A,2018,26.9997950413223
CYP,WAGELEVEL,HPAY,PC,A,2019,28.1264798382043
CYP,WAGELEVEL,HPAY,PC,A,2020,28.5622514908552
CYP,WAGELEVEL,HPAY,PC,A,2021,28.993090399148
CYP,WAGELEVEL,HPAY,PC,A,2022,28.6429714934133
MLT,WAGELEVEL,LPAY,PC,A,2002,12.2225249772933
MLT,WAGELEVEL,LPAY,PC,A,2006,9.93939393939393
MLT,WAGELEVEL,LPAY,PC,A,2010,13.6111111111111
MLT,WAGELEVEL,LPAY,PC,A,2014,13.6862745098039
MLT,WAGELEVEL,LPAY,PC,A,2018,16.2888888888888
MLT,WAGELEVEL,LPAY,PC,A,2019,15.1800492494302
MLT,WAGELEVEL,HPAY,PC,A,2002,20.9977697379816
MLT,WAGELEVEL,HPAY,PC,A,2006,15.9992480496287
MLT,WAGELEVEL,HPAY,PC,A,2010,17.9995072273324
MLT,WAGELEVEL,HPAY,PC,A,2014,19.9990258686004
MLT,WAGELEVEL,HPAY,PC,A,2018,20.9994021305891
MLT,WAGELEVEL,HPAY,PC,A,2019,21.9445956002138
ROU,WAGELEVEL,LPAY,PC,A,2002,26.5657051282051
ROU,WAGELEVEL,LPAY,PC,A,2006,26.9166666666666
ROU,WAGELEVEL,LPAY,PC,A,2010,24.9333333333333
ROU,WAGELEVEL,LPAY,PC,A,2014,24.0666666666666
ROU,WAGELEVEL,LPAY,PC,A,2018,20.7777777777777
ROU,WAGELEVEL,LPAY,PC,A,2019,30.4910134540685
ROU,WAGELEVEL,LPAY,PC,A,2020,25.6253104744738
ROU,WAGELEVEL,LPAY,PC,A,2021,19.0097580943503
ROU,WAGELEVEL,LPAY,PC,A,2022,35.6108905612926
ROU,WAGELEVEL,HPAY,PC,A,2002,27.9998256252941
ROU,WAGELEVEL,HPAY,PC,A,2006,28.9998880597014
ROU,WAGELEVEL,HPAY,PC,A,2010,28.9997066942719
ROU,WAGELEVEL,HPAY,PC,A,2014,28.9998078124249
ROU,WAGELEVEL,HPAY,PC,A,2018,26.9999867805303
ROU,WAGELEVEL,HPAY,PC,A,2019,27.8164534171597
ROU,WAGELEVEL,HPAY,PC,A,2020,29.0371789847752
ROU,WAGELEVEL,HPAY,PC,A,2021,31.0824232556126
ROU,WAGELEVEL,HPAY,PC,A,2022,23.0757768807788
IRL,WAGELEVEL,HPAY,PC,A,2002,25.999688080787
IRL,WAGELEVEL,HPAY,PC,A,2006,25.9989253842919
IRL,WAGELEVEL,HPAY,PC,A,2010,23.999726032486
IRL,WAGELEVEL,HPAY,PC,A,2014,25.9973775484307
IRL,WAGELEVEL,HPAY,PC,A,2018,27.9996289584951
IRL,WAGELEVEL,HPAY,PC,A,2019,27.2537072236866
JPN,WAGELEVEL,HPAY,PC,A,2018,15.6717290600288
JPN,WAGELEVEL,HPAY,PC,A,2019,12.4821246630059
JPN,WAGELEVEL,HPAY,PC,A,2020,12.409234932223
JPN,WAGELEVEL,HPAY,PC,A,2021,12.0229259147272
JPN,WAGELEVEL,HPAY,PC,A,2022,11.5832853162249
EU27,WAGELEVEL,LPAY,PC,A,2002,16.7434353878397
EU27,WAGELEVEL,LPAY,PC,A,2003,16.0778760138701
EU27,WAGELEVEL,LPAY,PC,A,2004,15.7692507628831
EU27,WAGELEVEL,LPAY,PC,A,2005,15.9144516022108
EU27,WAGELEVEL,LPAY,PC,A,2006,16.8780210744454
EU27,WAGELEVEL,LPAY,PC,A,2007,15.7741647995202
EU27,WAGELEVEL,LPAY,PC,A,2008,15.4487388103512
EU27,WAGELEVEL,LPAY,PC,A,2009,15.3538427637658
EU27,WAGELEVEL,LPAY,PC,A,2010,16.082660231584
EU27,WAGELEVEL,LPAY,PC,A,2011,14.9574317934461
EU27,WAGELEVEL,LPAY,PC,A,2012,14.6112097976757
EU27,WAGELEVEL,LPAY,PC,A,2013,14.4145093237557
EU27,WAGELEVEL,LPAY,PC,A,2014,15.2460960015268
EU27,WAGELEVEL,LPAY,PC,A,2015,14.2970223674627
EU27,WAGELEVEL,LPAY,PC,A,2016,13.9365921100932
EU27,WAGELEVEL,LPAY,PC,A,2017,13.6156263376381
EU27,WAGELEVEL,LPAY,PC,A,2018,14.6333382664641
EU27,WAGELEVEL,LPAY,PC,A,2019,15.6600505283915
EU27,WAGELEVEL,LPAY,PC,A,2020,15.6182641387097
EU27,WAGELEVEL,LPAY,PC,A,2021,15.1511318459249
EU27,WAGELEVEL,LPAY,PC,A,2022,18.2407362638019
EU27,WAGELEVEL,HPAY,PC,A,2002,21.9724078640306
EU27,WAGELEVEL,HPAY,PC,A,2003,21.4328315432608
EU27,WAGELEVEL,HPAY,PC,A,2004,21.3454145185839
EU27,WAGELEVEL,HPAY,PC,A,2005,21.3220230504633
EU27,WAGELEVEL,HPAY,PC,A,2006,21.9310992135864
EU27,WAGELEVEL,HPAY,PC,A,2007,21.223717559902
EU27,WAGELEVEL,HPAY,PC,A,2008,21.3090855558539
EU27,WAGELEVEL,HPAY,PC,A,2009,21.4170712320664
EU27,WAGELEVEL,HPAY,PC,A,2010,22.4028535680651
EU27,WAGELEVEL,HPAY,PC,A,2011,21.7683324852166
EU27,WAGELEVEL,HPAY,PC,A,2012,21.7098197880051
EU27,WAGELEVEL,HPAY,PC,A,2013,21.755412201487
EU27,WAGELEVEL,HPAY,PC,A,2014,22.4420812627102
EU27,WAGELEVEL,HPAY,PC,A,2015,21.8023860059128
EU27,WAGELEVEL,HPAY,PC,A,2016,21.6089155714293
EU27,WAGELEVEL,HPAY,PC,A,2017,21.5913153952196
EU27,WAGELEVEL,HPAY,PC,A,2018,22.0666654390475
EU27,WAGELEVEL,HPAY,PC,A,2019,23.0716250750575
EU27,WAGELEVEL,HPAY,PC,A,2020,23.3392618208021
EU27,WAGELEVEL,HPAY,PC,A,2021,21.5964387835878
EU27,WAGELEVEL,HPAY,PC,A,2022,25.0530901515459
ARG,WAGELEVEL,LPAY,PC,A,2017,24.7772992756696
ARG,WAGELEVEL,LPAY,PC,A,2018,21.6185930986306
ARG,WAGELEVEL,LPAY,PC,A,2019,24.5010760078406
ARG,WAGELEVEL,LPAY,PC,A,2020,24.4140840975601
ARG,WAGELEVEL,LPAY,PC,A,2021,20.7684049202536
ARG,WAGELEVEL,HPAY,PC,A,2017,17.4889481145134
ARG,WAGELEVEL,HPAY,PC,A,2018,18.6429987505566
ARG,WAGELEVEL,HPAY,PC,A,2019,19.4906307066523
ARG,WAGELEVEL,HPAY,PC,A,2020,24.4655947517217
ARG,WAGELEVEL,HPAY,PC,A,2021,25.7928745449192
BRA,WAGELEVEL,LPAY,PC,A,2012,8.61925792847
BRA,WAGELEVEL,LPAY,PC,A,2013,7.24299290443593
BRA,WAGELEVEL,LPAY,PC,A,2014,20.7348782725429
BRA,WAGELEVEL,LPAY,PC,A,2015,18.6582014751474
BRA,WAGELEVEL,LPAY,PC,A,2016,7.4386641004561
BRA,WAGELEVEL,LPAY,PC,A,2017,7.55881884348483
BRA,WAGELEVEL,LPAY,PC,A,2018,20.7160966700509
BRA,WAGELEVEL,LPAY,PC,A,2019,19.0051388787658
BRA,WAGELEVEL,LPAY,PC,A,2020,6.2758506746716
BRA,WAGELEVEL,LPAY,PC,A,2021,8.17888405838745
BRA,WAGELEVEL,LPAY,PC,A,2022,7.26448301699235
BRA,WAGELEVEL,HPAY,PC,A,2012,28.8540282822252
BRA,WAGELEVEL,HPAY,PC,A,2013,26.1428801941987
BRA,WAGELEVEL,HPAY,PC,A,2014,27.1963233061952
BRA,WAGELEVEL,HPAY,PC,A,2015,26.9781810978166
BRA,WAGELEVEL,HPAY,PC,A,2016,29.613146541428
BRA,WAGELEVEL,HPAY,PC,A,2017,24.6339314014799
BRA,WAGELEVEL,HPAY,PC,A,2018,25.2457475742563
BRA,WAGELEVEL,HPAY,PC,A,2019,26.2646239120172
BRA,WAGELEVEL,HPAY,PC,A,2020,29.0931539038978
BRA,WAGELEVEL,HPAY,PC,A,2021,28.7237181356826
BRA,WAGELEVEL,HPAY,PC,A,2022,26.498361828253
NOR,WAGELEVEL,LPAY,PC,A,1997,1.44
NOR,WAGELEVEL,LPAY,PC,A,1998,1.33
NOR,WAGELEVEL,LPAY,PC,A,1999,1.46
NOR,WAGELEVEL,LPAY,PC,A,2000,1.66
NOR,WAGELEVEL,LPAY,PC,A,2001,2.19
NOR,WAGELEVEL,LPAY,PC,A,2002,2.52
NOR,WAGELEVEL,LPAY,PC,A,2003,2.6
NOR,WAGELEVEL,LPAY,PC,A,2004,2.78
NOR,WAGELEVEL,LPAY,PC,A,2005,2.91
NOR,WAGELEVEL,LPAY,PC,A,2006,3.17
NOR,WAGELEVEL,LPAY,PC,A,2007,3.5
NOR,WAGELEVEL,LPAY,PC,A,2008,3.85
NOR,WAGELEVEL,LPAY,PC,A,2009,3.77
NOR,WAGELEVEL,LPAY,PC,A,2010,3.95
NOR,WAGELEVEL,LPAY,PC,A,2011,4.17
NOR,WAGELEVEL,LPAY,PC,A,2012,4.44
NOR,WAGELEVEL,LPAY,PC,A,2013,4.47
NOR,WAGELEVEL,LPAY,PC,A,2014,4.7
NOR,WAGELEVEL,LPAY,PC,A,2015,7.27
NOR,WAGELEVEL,LPAY,PC,A,2016,7.7
NOR,WAGELEVEL,LPAY,PC,A,2017,7.72
NOR,WAGELEVEL,LPAY,PC,A,2018,7.5
NOR,WAGELEVEL,LPAY,PC,A,2019,7.52
NOR,WAGELEVEL,LPAY,PC,A,2020,7.4
NOR,WAGELEVEL,LPAY,PC,A,2021,7.43
NOR,WAGELEVEL,LPAY,PC,A,2022,7.09
NOR,WAGELEVEL,HPAY,PC,A,1997,9.86
NOR,WAGELEVEL,HPAY,PC,A,1998,10.39
NOR,WAGELEVEL,HPAY,PC,A,1999,10.62
NOR,WAGELEVEL,HPAY,PC,A,2000,11.3
NOR,WAGELEVEL,HPAY,PC,A,2001,11.27
NOR,WAGELEVEL,HPAY,PC,A,2002,11.66
NOR,WAGELEVEL,HPAY,PC,A,2003,11.73
NOR,WAGELEVEL,HPAY,PC,A,2004,11.71
NOR,WAGELEVEL,HPAY,PC,A,2005,12.14
NOR,WAGELEVEL,HPAY,PC,A,2006,12.67
NOR,WAGELEVEL,HPAY,PC,A,2007,12.79
NOR,WAGELEVEL,HPAY,PC,A,2008,13.16
NOR,WAGELEVEL,HPAY,PC,A,2009,13.46
NOR,WAGELEVEL,HPAY,PC,A,2010,13.36
NOR,WAGELEVEL,HPAY,PC,A,2011,13.66
NOR,WAGELEVEL,HPAY,PC,A,2012,13.7
NOR,WAGELEVEL,HPAY,PC,A,2013,14.22
NOR,WAGELEVEL,HPAY,PC,A,2014,14.17
NOR,WAGELEVEL,HPAY,PC,A,2015,13.77
NOR,WAGELEVEL,HPAY,PC,A,2016,13.44
NOR,WAGELEVEL,HPAY,PC,A,2017,13.32
NOR,WAGELEVEL,HPAY,PC,A,2018,13.6
NOR,WAGELEVEL,HPAY,PC,A,2019,13.53
NOR,WAGELEVEL,HPAY,PC,A,2020,13.54
NOR,WAGELEVEL,HPAY,PC,A,2021,13.49
NOR,WAGELEVEL,HPAY,PC,A,2022,14.02
